Variable	R2	Outlier_set	Run	Dataset
Comp.1	0.815795133706208	OL_400	1	CohoSalmon
Comp.1	0.815796434422101	OL_500	1	CohoSalmon
Comp.1	0.815921574042721	OL_400	4	CohoSalmon
Comp.1	0.816010228839133	OL_300	4	CohoSalmon
Comp.1	0.816201065778964	OL_400	2	CohoSalmon
Comp.1	0.816258871794344	OL_400	5	CohoSalmon
Comp.1	0.816671033283602	OL_500	4	CohoSalmon
Comp.1	0.817130309906155	OL_500	5	CohoSalmon
Comp.1	0.818035089206483	OL_500	3	CohoSalmon
Comp.1	0.818374943899425	OL_500	2	CohoSalmon
Comp.1	0.819069381543536	OL_500	2	AtlanticSalmon
Comp.1	0.819434907897161	OL_500	1	AtlanticSalmon
Comp.1	0.81962306370906	OL_500	5	AtlanticSalmon
Comp.1	0.820063497147441	OL_500	3	AtlanticSalmon
Comp.1	0.82180779195674	OL_500	4	AtlanticSalmon
Comp.1	0.82478742239155	PCcor_OL_100	2	Layton2021Charr
Comp.1	0.824869686928551	PCcor_OL_100	3	Layton2021Charr
Comp.1	0.825498960676498	PCcor_OL_300	4	Layton2021Charr
Comp.1	0.826125975970956	PCcor_OL_100	1	Layton2021Charr
Comp.1	0.82638867996727	PCcor_OL_300	3	Layton2021Charr
Comp.1	0.827508498836949	PCcor_OL_100	4	Layton2021Charr
Comp.1	0.829046289077336	PCcor_OL_300	1	Layton2021Charr
Comp.1	0.829134387617415	PCcor_OL_100	5	Layton2021Charr
Comp.1	0.830289848428826	PCcor_OL_300	5	Layton2021Charr
Comp.1	0.832731296081617	PCcor_OL_300	2	Layton2021Charr
Comp.1	0.835208937447245	OL_100	4	Layton2021Charr
Comp.1	0.835406020649147	OL_100	5	Layton2021Charr
Comp.1	0.835871107476833	OL_100	1	Layton2021Charr
Comp.1	0.838402772691393	OL_100	3	Layton2021Charr
Comp.1	0.8384044836682	OL_100	2	Layton2021Charr
Comp.1	0.880386035052235	OL_200	3	Layton2021Charr
Comp.1	0.881146528059363	OL_200	1	Layton2021Charr
Comp.1	0.881286502945093	OL_200	5	Layton2021Charr
Comp.1	0.881876629015351	OL_200	4	Layton2021Charr
Comp.1	0.882301054972891	OL_200	2	Layton2021Charr
Comp.1	0.896400867083714	OL_300	2	Layton2021Charr
Comp.1	0.896866083259413	OL_300	1	Layton2021Charr
Comp.1	0.897024571176977	OL_300	3	Layton2021Charr
Comp.1	0.897075337735429	OL_300	5	Layton2021Charr
Comp.1	0.897382866089601	OL_300	4	Layton2021Charr
Comp.1	0.907354639573248	OL_500	1	Layton2021Charr
Comp.1	0.908245955434825	OL_500	5	Layton2021Charr
Comp.1	0.90899343841343	OL_500	4	Layton2021Charr
Comp.1	0.909136252868541	OL_500	2	Layton2021Charr
Comp.1	0.90914023278734	OL_500	3	Layton2021Charr
Comp.1	0.909895088153	OL_400	5	Layton2021Charr
Comp.1	0.909912864043945	OL_400	1	Layton2021Charr
Comp.1	0.910128002642003	OL_400	3	Layton2021Charr
Comp.1	0.910449380177778	OL_400	4	Layton2021Charr
Comp.1	0.910524613012172	OL_400	2	Layton2021Charr
Comp.2	-0.000442905726460774	PCcor_OL_200	4	MVWScallop2024
Comp.2	-0.000509481627992026	PCcor_OL_500	3	MVWScallop2024
Comp.2	-0.000717815611988026	PCcor_OL_200	5	MVWScallop2024
Comp.2	-0.00189183720084118	PCcor_OL_500	4	MVWScallop2024
Comp.2	-0.00372322631822963	OL_400	2	MVWScallop2024
Comp.2	-0.00489901870634513	OL_300	4	MVWScallop2024
Comp.2	-0.00534599106188383	PCcor_OL_500	2	MVWScallop2024
Comp.2	-0.00543466761535316	OL_300	3	MVWScallop2024
Comp.2	-0.00570613746137183	PCcor_OL_400	4	MVWScallop2024
Comp.2	-0.00628061742943542	OL_400	1	MVWScallop2024
Comp.2	-0.00663447259571037	OL_300	2	MVWScallop2024
Comp.2	-0.00675100349624791	PCcor_OL_500	5	MVWScallop2024
Comp.2	-0.00680338411373116	PCcor_OL_300	5	MVWScallop2024
Comp.2	-0.00711736574889743	OL_300	1	MVWScallop2024
Comp.2	-0.00729990735931052	OL_200	5	MVWScallop2024
Comp.2	-0.0110837257684255	OL_300	5	MVWScallop2024
Comp.2	-0.0121228453275437	PCcor_OL_300	2	MVWScallop2024
Comp.2	-0.0121846425688814	OL_500	4	MVWScallop2024
Comp.2	-0.0138663122448208	PCcor_OL_300	3	MVWScallop2024
Comp.2	-0.0141252966955605	PCcor_OL_500	1	MVWScallop2024
Comp.2	-0.0151306767318347	PCcor_OL_100	4	MVWScallop2024
Comp.2	-0.0157864657080624	PCcor_OL_300	4	MVWScallop2024
Comp.2	-0.0169185281804414	PCcor_OL_300	1	MVWScallop2024
Comp.2	-0.0173526703459381	OL_200	3	MVWScallop2024
Comp.2	-0.018649367441212	PCcor_OL_100	1	MVWScallop2024
Comp.2	-0.0207077744900674	OL_400	4	MVWScallop2024
Comp.2	-0.0209304003141164	OL_400	5	MVWScallop2024
Comp.2	-0.0210402744654088	OL_400	3	MVWScallop2024
Comp.2	-0.0221328925373363	PCcor_OL_100	3	MVWScallop2024
Comp.2	-0.0224061418836181	OL_200	4	MVWScallop2024
Comp.2	-0.0227870251328619	OL_200	2	MVWScallop2024
Comp.2	-0.0228624075881958	PCcor_OL_400	1	MVWScallop2024
Comp.2	-0.0276868434725142	OL_500	3	MVWScallop2024
Comp.2	-0.0278455170787932	PCcor_OL_100	2	MVWScallop2024
Comp.2	-0.0283131041762898	OL_500	1	MVWScallop2024
Comp.2	-0.0299640255248415	PCcor_OL_400	5	MVWScallop2024
Comp.2	-0.0308835932660882	OL_200	1	MVWScallop2024
Comp.2	-0.0309680951081261	PCcor_OL_100	5	MVWScallop2024
Comp.2	-0.0318828259780808	OL_500	5	MVWScallop2024
Comp.2	-0.0332323202753191	OL_500	2	MVWScallop2024
Comp.2	-0.0384171229306289	PCcor_OL_400	2	MVWScallop2024
Comp.2	-0.041341021820368	PCcor_OL_400	3	MVWScallop2024
Comp.2	0.0128267979831397	PCcor_OL_200	3	MVWScallop2024
Comp.2	0.0147026818690554	PCcor_OL_200	1	MVWScallop2024
Comp.2	0.0158018497680656	PCcor_OL_200	2	MVWScallop2024
Comp.2	0.038863627266067	OL_100	3	MVWScallop2024
Comp.2	0.0416598233190507	OL_100	1	MVWScallop2024
Comp.2	0.0515274823754025	OL_100	4	MVWScallop2024
Comp.2	0.0590427340873388	OL_100	5	MVWScallop2024
Comp.2	0.0620268829848126	PCcor_OL_100	5	KessCod2020
Comp.2	0.0734089680102963	PCcor_OL_100	2	KessCod2020
Comp.2	0.0737157521074802	PCcor_OL_100	1	KessCod2020
Comp.2	0.074462634574103	PCcor_OL_100	4	KessCod2020
Comp.2	0.0750225233412051	PCcor_OL_200	3	KessCod2020
Comp.2	0.0755111434727549	PCcor_OL_200	5	KessCod2020
Comp.2	0.0758482933632705	PCcor_OL_200	1	KessCod2020
Comp.2	0.0760621932124815	PCcor_OL_200	4	KessCod2020
Comp.2	0.0766989514115306	OL_100	2	MVWScallop2024
Comp.2	0.0796842690184543	PCcor_OL_100	3	KessCod2020
Comp.2	0.0860144354445179	PCcor_OL_200	2	KessCod2020
Comp.2	0.0903619197609665	PCcor_OL_100	4	KessCod2020
Comp.2	0.0918510030919808	PCcor_OL_100	2	KessCod2020
Comp.2	0.0958091518626231	PCcor_OL_100	3	KessCod2020
Comp.2	0.0978356575166046	PCcor_OL_100	1	KessCod2020
Comp.2	0.0983958591161374	PCcor_OL_100	5	KessCod2020
Comp.2	0.113730006937716	PCcor_OL_300	4	KessCod2020
Comp.2	0.114629285587386	PCcor_OL_300	1	KessCod2020
Comp.2	0.115964728762727	PCcor_OL_300	5	KessCod2020
Comp.2	0.120338657341552	PCcor_OL_300	2	KessCod2020
Comp.2	0.12145658286298	PCcor_OL_300	3	KessCod2020
Comp.2	0.122500276547749	PCcor_OL_200	2	KessCod2020
Comp.2	0.126441982414033	PCcor_OL_200	4	KessCod2020
Comp.2	0.128385902479339	PCcor_OL_200	1	KessCod2020
Comp.2	0.129037669253456	PCcor_OL_500	2	KessCod2020
Comp.2	0.129510089671606	PCcor_OL_200	5	KessCod2020
Comp.2	0.129900654143781	PCcor_OL_200	3	KessCod2020
Comp.2	0.130708773887276	PCcor_OL_200	2	BlackSpruce
Comp.2	0.131913040998785	PCcor_OL_500	4	KessCod2020
Comp.2	0.13308657192787	OL_100	1	KessCod2020
Comp.2	0.133884361708564	OL_100	3	KessCod2020
Comp.2	0.134623810373918	OL_200	5	KessCod2020
Comp.2	0.134683555063563	OL_100	5	KessCod2020
Comp.2	0.134833770789142	OL_100	2	KessCod2020
Comp.2	0.134855229970464	OL_200	4	KessCod2020
Comp.2	0.134883041808517	OL_100	4	KessCod2020
Comp.2	0.135056602387529	PCcor_OL_500	3	KessCod2020
Comp.2	0.135449995917153	PCcor_OL_500	5	KessCod2020
Comp.2	0.136607604252634	PCcor_OL_300	1	KessCod2020
Comp.2	0.136657729621398	PCcor_OL_500	1	KessCod2020
Comp.2	0.1373430514966	OL_500	5	KessCod2020
Comp.2	0.137533004828236	OL_200	2	KessCod2020
Comp.2	0.13798281048682	PCcor_OL_400	4	KessCod2020
Comp.2	0.138718308781703	PCcor_OL_400	5	KessCod2020
Comp.2	0.138835487424075	PCcor_OL_400	2	KessCod2020
Comp.2	0.138851712826204	PCcor_OL_300	2	KessCod2020
Comp.2	0.138890172769997	PCcor_OL_500	3	KessCod2020
Comp.2	0.138953040225288	PCcor_OL_200	1	BlackSpruce
Comp.2	0.139045489205351	OL_200	1	KessCod2020
Comp.2	0.139762661945574	OL_400	4	KessCod2020
Comp.2	0.13976864449594	PCcor_OL_300	4	KessCod2020
Comp.2	0.139805881832552	OL_200	3	KessCod2020
Comp.2	0.139827784256557	PCcor_OL_400	3	KessCod2020
Comp.2	0.140600334673879	PCcor_OL_400	1	KessCod2020
Comp.2	0.142321707644947	OL_400	2	KessCod2020
Comp.2	0.14295612642051	PCcor_OL_300	5	KessCod2020
Comp.2	0.14367179866981	PCcor_OL_400	1	KessCod2020
Comp.2	0.143735487275112	PCcor_OL_300	3	KessCod2020
Comp.2	0.144070899907384	OL_400	1	KessCod2020
Comp.2	0.144376126062523	OL_300	5	KessCod2020
Comp.2	0.145922436258892	OL_400	5	KessCod2020
Comp.2	0.146418997648442	PCcor_OL_200	3	BlackSpruce
Comp.2	0.146776296996081	PCcor_OL_400	4	KessCod2020
Comp.2	0.146804188783084	OL_500	2	KessCod2020
Comp.2	0.14685071747285	OL_500	1	KessCod2020
Comp.2	0.146976974179732	OL_500	4	KessCod2020
Comp.2	0.147393731186392	OL_400	3	KessCod2020
Comp.2	0.148596457117105	PCcor_OL_500	2	KessCod2020
Comp.2	0.149390599583806	OL_300	2	KessCod2020
Comp.2	0.150581238431682	PCcor_OL_500	4	KessCod2020
Comp.2	0.151023992267128	OL_500	3	KessCod2020
Comp.2	0.151347771351847	OL_300	3	KessCod2020
Comp.2	0.151904797255936	PCcor_OL_400	3	KessCod2020
Comp.2	0.15257047685199	PCcor_OL_500	5	KessCod2020
Comp.2	0.152601183654145	PCcor_OL_400	2	KessCod2020
Comp.2	0.152611266889422	OL_300	1	KessCod2020
Comp.2	0.153289304568509	PCcor_OL_500	1	KessCod2020
Comp.2	0.15394211917587	PCcor_OL_200	4	BlackSpruce
Comp.2	0.155782705104182	PCcor_OL_200	5	BlackSpruce
Comp.2	0.155975532743832	OL_300	4	KessCod2020
Comp.2	0.160547696152975	PCcor_OL_400	5	KessCod2020
Comp.2	0.162526842864923	OL_400	3	KessCod2020
Comp.2	0.162888360443503	OL_500	5	KessCod2020
Comp.2	0.164172522422378	OL_200	5	KessCod2020
Comp.2	0.166171576464369	OL_500	1	KessCod2020
Comp.2	0.166241786233463	OL_400	5	KessCod2020
Comp.2	0.166420060173498	OL_500	2	KessCod2020
Comp.2	0.168654151664474	OL_400	1	KessCod2020
Comp.2	0.168911622890458	OL_500	4	KessCod2020
Comp.2	0.169741020866085	OL_200	1	KessCod2020
Comp.2	0.170422962652239	OL_500	3	KessCod2020
Comp.2	0.173273764654208	OL_200	4	KessCod2020
Comp.2	0.175704755133219	PCcor_OL_100	1	BlackSpruce
Comp.2	0.176155309466119	OL_200	2	KessCod2020
Comp.2	0.176248424125149	OL_400	2	KessCod2020
Comp.2	0.177245052827751	OL_200	3	KessCod2020
Comp.2	0.177748907455831	OL_300	4	KessCod2020
Comp.2	0.179032822948695	OL_300	1	KessCod2020
Comp.2	0.179706095898494	OL_400	4	KessCod2020
Comp.2	0.179926923912398	PCcor_OL_500	5	BlackSpruce
Comp.2	0.185393598296537	PCcor_OL_500	2	BlackSpruce
Comp.2	0.185531190427368	OL_300	3	KessCod2020
Comp.2	0.186476705766935	OL_300	2	KessCod2020
Comp.2	0.187044878392869	PCcor_OL_500	1	BlackSpruce
Comp.2	0.188021934464917	PCcor_OL_100	5	BlackSpruce
Comp.2	0.189487004004087	PCcor_OL_500	3	BlackSpruce
Comp.2	0.189744771913511	OL_300	5	KessCod2020
Comp.2	0.191208040544345	PCcor_OL_400	1	BlackSpruce
Comp.2	0.19126590717918	PCcor_OL_100	3	BlackSpruce
Comp.2	0.193183651631819	PCcor_OL_100	2	BlackSpruce
Comp.2	0.193904165558981	PCcor_OL_100	4	BlackSpruce
Comp.2	0.198914863306709	PCcor_OL_500	4	BlackSpruce
Comp.2	0.202175514747989	PCcor_OL_300	2	BlackSpruce
Comp.2	0.203095933642387	PCcor_OL_300	4	BlackSpruce
Comp.2	0.203257844718778	OL_100	5	KessCod2020
Comp.2	0.203463959154108	PCcor_OL_300	5	BlackSpruce
Comp.2	0.206503586395535	OL_100	2	KessCod2020
Comp.2	0.207832287957662	PCcor_OL_300	1	BlackSpruce
Comp.2	0.20938415871711	OL_100	3	KessCod2020
Comp.2	0.210069324974155	OL_100	1	Mahony2020_Pinus
Comp.2	0.211479625923127	OL_100	1	KessCod2020
Comp.2	0.212478646431018	PCcor_OL_300	3	BlackSpruce
Comp.2	0.213311553598508	OL_100	3	Mahony2020_Pinus
Comp.2	0.215418842171479	OL_100	4	KessCod2020
Comp.2	0.215586677407581	OL_100	5	Mahony2020_Pinus
Comp.2	0.215884071266158	PCcor_OL_400	4	BlackSpruce
Comp.2	0.215984492454645	PCcor_OL_400	3	BlackSpruce
Comp.2	0.216929549230136	OL_100	2	Mahony2020_Pinus
Comp.2	0.217088755748881	OL_300	5	Mahony2020_Pinus
Comp.2	0.217857560987264	PCcor_OL_400	2	BlackSpruce
Comp.2	0.218433006951522	OL_100	4	Mahony2020_Pinus
Comp.2	0.219868997802931	PCcor_OL_400	5	BlackSpruce
Comp.2	0.222040787511639	OL_300	4	Mahony2020_Pinus
Comp.2	0.223189276800878	OL_300	1	Mahony2020_Pinus
Comp.2	0.224012293978025	OL_300	5	Schweizer_Wolves
Comp.2	0.224650972097394	OL_200	2	Mahony2020_Pinus
Comp.2	0.226386182002638	OL_300	3	Mahony2020_Pinus
Comp.2	0.22918233934341	OL_500	2	BlackSpruce
Comp.2	0.230119909260391	OL_300	2	Mahony2020_Pinus
Comp.2	0.230222410980857	OL_200	3	Mahony2020_Pinus
Comp.2	0.230839894735153	OL_200	4	Mahony2020_Pinus
Comp.2	0.231592973891541	OL_200	5	Mahony2020_Pinus
Comp.2	0.231833812065903	OL_300	2	BlackSpruce
Comp.2	0.232658991675623	OL_500	1	BlackSpruce
Comp.2	0.233219374490287	OL_200	1	Mahony2020_Pinus
Comp.2	0.233545327862217	OL_300	3	Schweizer_Wolves
Comp.2	0.233944242237262	PCcor_OL_100	1	Mahony2020_Pinus
Comp.2	0.234360583640149	OL_400	4	BlackSpruce
Comp.2	0.237575555619928	PCcor_OL_100	4	Mahony2020_Pinus
Comp.2	0.238620836305745	OL_300	2	Schweizer_Wolves
Comp.2	0.239058056110642	OL_400	3	BlackSpruce
Comp.2	0.240838870764921	OL_400	1	BlackSpruce
Comp.2	0.241879594232258	PCcor_OL_100	5	Mahony2020_Pinus
Comp.2	0.242091086171108	PCcor_OL_100	2	Mahony2020_Pinus
Comp.2	0.242228578329804	OL_400	5	BlackSpruce
Comp.2	0.242280106318181	PCcor_OL_400	4	Mahony2020_Pinus
Comp.2	0.242541003277885	PCcor_OL_100	3	Mahony2020_Pinus
Comp.2	0.243268777577629	OL_300	1	BlackSpruce
Comp.2	0.243274980363981	OL_400	1	Mahony2020_Pinus
Comp.2	0.243637361508983	OL_500	4	BlackSpruce
Comp.2	0.244391666358456	PCcor_OL_400	3	Mahony2020_Pinus
Comp.2	0.244933854916832	OL_400	5	Mahony2020_Pinus
Comp.2	0.244981025371109	OL_500	5	BlackSpruce
Comp.2	0.245457382692705	OL_500	3	BlackSpruce
Comp.2	0.245660900268425	OL_300	1	Schweizer_Wolves
Comp.2	0.246059395315525	OL_400	4	Mahony2020_Pinus
Comp.2	0.246532640004576	PCcor_OL_400	5	Mahony2020_Pinus
Comp.2	0.24687662476171	PCcor_OL_500	5	Mahony2020_Pinus
Comp.2	0.24699892015341	OL_500	1	Mahony2020_Pinus
Comp.2	0.247001041843163	PCcor_OL_400	1	Mahony2020_Pinus
Comp.2	0.248617648521173	PCcor_OL_300	2	Mahony2020_Pinus
Comp.2	0.248822739164931	PCcor_OL_300	3	Mahony2020_Pinus
Comp.2	0.249063758355226	PCcor_OL_300	4	Mahony2020_Pinus
Comp.2	0.249119453102682	OL_500	3	Mahony2020_Pinus
Comp.2	0.249425356679682	PCcor_OL_300	5	Mahony2020_Pinus
Comp.2	0.249715581223378	OL_300	3	BlackSpruce
Comp.2	0.249802648829655	PCcor_OL_500	3	Mahony2020_Pinus
Comp.2	0.249961473331344	PCcor_OL_400	2	Mahony2020_Pinus
Comp.2	0.250269996132217	PCcor_OL_500	2	Mahony2020_Pinus
Comp.2	0.250358203090012	PCcor_OL_300	1	Mahony2020_Pinus
Comp.2	0.251488553648025	OL_400	3	Mahony2020_Pinus
Comp.2	0.251501143510004	OL_500	5	Mahony2020_Pinus
Comp.2	0.251627868407392	OL_400	2	BlackSpruce
Comp.2	0.251999895806165	PCcor_OL_200	5	Mahony2020_Pinus
Comp.2	0.252176876076466	OL_400	2	Mahony2020_Pinus
Comp.2	0.252726221676198	PCcor_OL_200	4	Mahony2020_Pinus
Comp.2	0.252978692498701	PCcor_OL_500	1	Mahony2020_Pinus
Comp.2	0.253947911076086	OL_500	4	Mahony2020_Pinus
Comp.2	0.254126241567044	PCcor_OL_200	2	Mahony2020_Pinus
Comp.2	0.254654636920488	PCcor_OL_500	4	Mahony2020_Pinus
Comp.2	0.255647039806533	OL_300	4	Schweizer_Wolves
Comp.2	0.256084621529593	PCcor_OL_200	3	Mahony2020_Pinus
Comp.2	0.256249547329489	OL_500	2	Mahony2020_Pinus
Comp.2	0.25689341604923	PCcor_OL_200	1	Mahony2020_Pinus
Comp.2	0.257910840386785	OL_300	4	BlackSpruce
Comp.2	0.259287315422975	OL_300	5	BlackSpruce
Comp.2	0.259316663420033	OL_200	5	BlackSpruce
Comp.2	0.265230966571652	OL_200	3	BlackSpruce
Comp.2	0.270294152562225	OL_200	4	BlackSpruce
Comp.2	0.27148375794211	OL_200	2	BlackSpruce
Comp.2	0.280516483186843	OL_200	1	BlackSpruce
Comp.2	0.282709516008208	OL_100	4	BlackSpruce
Comp.2	0.284524884029756	OL_100	3	BlackSpruce
Comp.2	0.286204732175226	OL_100	5	BlackSpruce
Comp.2	0.287610798284596	OL_100	2	BlackSpruce
Comp.2	0.2884130293775	OL_100	1	BlackSpruce
Comp.2	0.291433277950086	OL_200	3	Schweizer_Wolves
Comp.2	0.29422994184261	OL_200	2	Schweizer_Wolves
Comp.2	0.296842853532235	OL_200	4	Schweizer_Wolves
Comp.2	0.299439993280674	OL_200	1	Schweizer_Wolves
Comp.2	0.299777401965371	OL_200	5	Schweizer_Wolves
Comp.2	0.307844292220741	PCcor_OL_200	5	Schweizer_Wolves
Comp.2	0.314154597999573	PCcor_OL_200	1	Schweizer_Wolves
Comp.2	0.319555343338804	PCcor_OL_200	4	Schweizer_Wolves
Comp.2	0.320150709336612	PCcor_OL_100	4	Schweizer_Wolves
Comp.2	0.321896104759682	PCcor_OL_200	2	Schweizer_Wolves
Comp.2	0.328226472470358	PCcor_OL_100	2	Schweizer_Wolves
Comp.2	0.329786209934106	PCcor_OL_200	3	Schweizer_Wolves
Comp.2	0.332832060403063	PCcor_OL_100	3	Schweizer_Wolves
Comp.2	0.33415871140949	PCcor_OL_100	5	Schweizer_Wolves
Comp.2	0.344196674342729	OL_100	3	Schweizer_Wolves
Comp.2	0.34478173905512	PCcor_OL_100	1	Schweizer_Wolves
Comp.2	0.345377817205115	OL_100	1	Schweizer_Wolves
Comp.2	0.34549678498657	OL_100	2	Schweizer_Wolves
Comp.2	0.34713478890767	OL_100	5	Schweizer_Wolves
Comp.2	0.350509033319713	OL_100	4	Schweizer_Wolves
Comp.2	0.417410906992485	PCcor_OL_500	5	Schweizer_Wolves
Comp.2	0.423781977500044	OL_100	1	Layton2021Charr
Comp.2	0.424165561218147	PCcor_OL_500	4	Schweizer_Wolves
Comp.2	0.424378170184103	OL_100	5	Layton2021Charr
Comp.2	0.425195736218354	OL_100	3	Layton2021Charr
Comp.2	0.428576132905777	PCcor_OL_500	1	Schweizer_Wolves
Comp.2	0.432210785094212	OL_100	4	Layton2021Charr
Comp.2	0.432588661033168	PCcor_OL_400	5	Schweizer_Wolves
Comp.2	0.434357250609768	PCcor_OL_400	2	Schweizer_Wolves
Comp.2	0.439119342454095	OL_100	2	Layton2021Charr
Comp.2	0.442823133835349	PCcor_OL_500	2	Schweizer_Wolves
Comp.2	0.443630116070967	PCcor_OL_500	3	Schweizer_Wolves
Comp.2	0.449571353050826	PCcor_OL_400	4	Schweizer_Wolves
Comp.2	0.449886731790634	PCcor_OL_400	3	Schweizer_Wolves
Comp.2	0.454065408383803	PCcor_OL_300	1	Schweizer_Wolves
Comp.2	0.457314835155209	PCcor_OL_400	1	Schweizer_Wolves
Comp.2	0.468067056113726	PCcor_OL_300	3	Schweizer_Wolves
Comp.2	0.469727334836815	PCcor_OL_300	5	Schweizer_Wolves
Comp.2	0.471113721853106	OL_500	5	Schweizer_Wolves
Comp.2	0.472364179908443	OL_500	1	Schweizer_Wolves
Comp.2	0.475871533807462	OL_500	2	Schweizer_Wolves
Comp.2	0.4767773348961	OL_500	4	Schweizer_Wolves
Comp.2	0.478630204505235	PCcor_OL_300	4	Schweizer_Wolves
Comp.2	0.483165950901798	PCcor_OL_300	2	Schweizer_Wolves
Comp.2	0.489043081462369	OL_400	5	Schweizer_Wolves
Comp.2	0.490376454356648	OL_500	3	Schweizer_Wolves
Comp.2	0.491349908191989	OL_400	3	Schweizer_Wolves
Comp.2	0.506486885292476	OL_400	1	Schweizer_Wolves
Comp.2	0.510396002129677	OL_400	2	Schweizer_Wolves
Comp.2	0.524858940401851	OL_400	4	Schweizer_Wolves
Comp.2	0.537082827881081	OL_200	4	Layton2021Charr
Comp.2	0.540556518925853	OL_200	1	Layton2021Charr
Comp.2	0.541072727317098	OL_200	3	Layton2021Charr
Comp.2	0.542360015927856	OL_200	5	Layton2021Charr
Comp.2	0.542718471524585	OL_200	2	Layton2021Charr
Comp.2	0.544517241116576	PCcor_OL_100	3	Layton2021Charr
Comp.2	0.544624506492663	PCcor_OL_100	4	Layton2021Charr
Comp.2	0.548183553400709	PCcor_OL_100	5	Layton2021Charr
Comp.2	0.554356708744247	PCcor_OL_100	1	Layton2021Charr
Comp.2	0.555594858705647	PCcor_OL_100	2	Layton2021Charr
Comp.2	0.589657092053889	PCcor_OL_200	1	Layton2021Charr
Comp.2	0.589860368496682	OL_300	3	Layton2021Charr
Comp.2	0.59204498841098	OL_300	2	Layton2021Charr
Comp.2	0.592138024350541	OL_300	5	Layton2021Charr
Comp.2	0.592704542436345	OL_300	1	Layton2021Charr
Comp.2	0.593314545495607	PCcor_OL_200	3	Layton2021Charr
Comp.2	0.594959405158008	OL_300	4	Layton2021Charr
Comp.2	0.595415973467275	PCcor_OL_200	5	Layton2021Charr
Comp.2	0.596357008786914	PCcor_OL_200	2	Layton2021Charr
Comp.2	0.596496376793036	PCcor_OL_200	4	Layton2021Charr
Comp.2	0.616973552390754	OL_500	3	Layton2021Charr
Comp.2	0.620895195387177	OL_500	5	Layton2021Charr
Comp.2	0.624269172757916	OL_500	1	Layton2021Charr
Comp.2	0.626670039506827	OL_400	2	Layton2021Charr
Comp.2	0.627637299098485	OL_500	2	Layton2021Charr
Comp.2	0.62782254975156	OL_400	5	Layton2021Charr
Comp.2	0.627926941844396	OL_400	4	Layton2021Charr
Comp.2	0.630300168371331	OL_400	1	Layton2021Charr
Comp.2	0.631348550213622	OL_500	4	Layton2021Charr
Comp.2	0.633398082748904	OL_400	3	Layton2021Charr
Comp.2	0.641927017696856	PCcor_OL_100	1	CohoSalmon
Comp.2	0.642755466332662	PCcor_OL_100	3	CohoSalmon
Comp.2	0.643794831495501	PCcor_OL_100	2	CohoSalmon
Comp.2	0.643978029713256	PCcor_OL_100	4	CohoSalmon
Comp.2	0.644117945422223	PCcor_OL_100	5	CohoSalmon
Comp.2	0.64908394518634	PCcor_OL_300	1	CohoSalmon
Comp.2	0.649854960324719	PCcor_OL_400	4	CohoSalmon
Comp.2	0.650062600191336	PCcor_OL_400	3	CohoSalmon
Comp.2	0.650094800900948	PCcor_OL_400	1	CohoSalmon
Comp.2	0.65042565215194	PCcor_OL_300	1	Layton2021Charr
Comp.2	0.650806963049765	PCcor_OL_200	4	CohoSalmon
Comp.2	0.651081250475286	PCcor_OL_300	2	CohoSalmon
Comp.2	0.651100465879247	PCcor_OL_400	2	CohoSalmon
Comp.2	0.651114523364831	PCcor_OL_200	1	CohoSalmon
Comp.2	0.651186152761914	PCcor_OL_200	5	CohoSalmon
Comp.2	0.65123706943604	PCcor_OL_300	5	CohoSalmon
Comp.2	0.651572565525194	PCcor_OL_400	5	CohoSalmon
Comp.2	0.651916667396391	PCcor_OL_300	3	CohoSalmon
Comp.2	0.651989892333926	PCcor_OL_300	5	Layton2021Charr
Comp.2	0.651991793689636	PCcor_OL_300	4	CohoSalmon
Comp.2	0.65203354108724	PCcor_OL_200	3	CohoSalmon
Comp.2	0.652656581654212	PCcor_OL_200	2	CohoSalmon
Comp.2	0.655684116194303	PCcor_OL_300	4	Layton2021Charr
Comp.2	0.656825457855517	PCcor_OL_300	2	Layton2021Charr
Comp.2	0.660046855340084	PCcor_OL_300	3	Layton2021Charr
Comp.2	0.660415602735074	PCcor_OL_500	4	CohoSalmon
Comp.2	0.661061013640807	PCcor_OL_500	5	CohoSalmon
Comp.2	0.661637158192607	PCcor_OL_500	2	CohoSalmon
Comp.2	0.661781597692512	PCcor_OL_500	1	CohoSalmon
Comp.2	0.661800266229039	PCcor_OL_500	3	CohoSalmon
Comp.2	0.676017160209244	PCcor_OL_100	2	AtlanticSalmon
Comp.2	0.677721391165774	OL_100	2	CohoSalmon
Comp.2	0.678615375132801	OL_100	5	CohoSalmon
Comp.2	0.678721069052681	OL_100	1	CohoSalmon
Comp.2	0.678845448364498	PCcor_OL_100	4	AtlanticSalmon
Comp.2	0.679335908110916	OL_100	3	CohoSalmon
Comp.2	0.679623845875976	PCcor_OL_100	1	AtlanticSalmon
Comp.2	0.680172155776892	PCcor_OL_100	3	AtlanticSalmon
Comp.2	0.680183222922507	OL_100	4	CohoSalmon
Comp.2	0.686615003647851	OL_400	2	CohoSalmon
Comp.2	0.686824398318086	OL_400	4	CohoSalmon
Comp.2	0.68691056967194	OL_400	3	CohoSalmon
Comp.2	0.686919823006152	OL_400	1	CohoSalmon
